Names,Race,Gender,Sports,Birth Origin,Age,Zip,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record
Joseph Sitar,Caucasian,male,0.0,USA,28.0,94061,1,3.25,-0.0,2.0,1.23,2.3,0.0,22.0,4.0,-0.44,0.83,-1.79,-2.13,4.2,Quantitative,Ok,Good,0.0,0.0,0.0
Taylor Houston,Asian,male,0.0,USA,27.0,94105,2,3.15,0.36,1.0,3.19,10.47,2.0,45.0,3.0,0.3,3.89,4.28,4.54,12.54,Engineering,Ok,Good,0.0,0.0,0.0
Angel Chappel,African-American,male,2.0,USA,32.0,94105,5,3.24,0.66,5.0,3.44,11.969999999999999,3.0,45.0,4.5,1.02,2.42,1.07,1.33,8.78,Engineering,Very Good,Good,1.0,0.0,0.0
Tommy Hendershot,Caucasian,male,2.0,USA,28.0,94709,3,3.28,0.52,2.0,3.29,11.42,1.0,59.0,0.0,-2.39,2.47,1.23,0.84,7.91,Engineering,Very Good,Good,0.0,1.0,0.0
Erin Hatfield,Hispanic,female,2.0,USA,43.0,94085,5,3.39,0.26,9.0,3.36,10.34,1.0,9.0,1.5,-2.0300000000000002,2.19,1.57,2.55,10.22,Engineering,Very Good,Good,0.0,0.0,0.0
Brian Garcia,Asian,male,0.0,USA,29.0,94603,4,3.55,0.16,4.5,3.0,11.09,0.0,40.0,3.0,0.34,1.69,-0.09,-0.8,5.7,Engineering,Ok,Good,0.0,0.0,0.0
Annette Chiles,Caucasian,female,0.0,USA,33.0,94503,4,2.77,0.26,3.5,2.98,9.91,0.0,82.0,4.0,3.48,1.73,-1.58,-0.12,7.52,Engineering,None,Good,0.0,0.0,0.0
Jeremy Yingling,Caucasian,male,1.0,USA,27.0,94561,2,3.05,0.5,3.0,2.66,8.129999999999999,0.0,81.0,2.5,1.22,0.78,-1.6,-0.95,5.86,Engineering,Ok,Bad,0.0,0.0,0.0
Roger Gohn,Caucasian,male,0.0,USA,28.0,94595,1,2.92,0.28,3.5,2.18,5.64,4.0,56.0,0.0,-0.94,1.19,-2.2,-2.18,4.4,Engineering,None,Bad,0.0,0.0,1.0
Loretta West,Caucasian,female,1.0,USA,34.0,94043,2,2.87,0.52,2.0,2.51,6.63,3.0,7.0,5.0,1.15,2.22,-1.44,-1.4,5.66,Engineering,Ok,Good,0.0,0.0,1.0
Kim Forest,Caucasian,female,1.0,USA,36.0,94043,5,3.54,0.6,6.0,4.2,13.540000000000001,0.0,5.0,5.0,-0.48,0.14,-3.11,-2.82,3.6,Sciences,Very Good,Good,1.0,0.0,0.0
Rachel Pritchard,Caucasian,female,0.0,Canada,33.0,94588,1,3.21,-0.04,2.0,2.27,6.36,0.0,36.0,4.5,0.35,1.76,-2.02,-1.72,5.26,Engineering,None,Good,0.0,0.0,0.0
Jesenia Cole,Caucasian,female,0.0,USA,30.0,95002,4,2.69,0.48,3.0,2.87,8.950000000000001,0.0,15.0,6.5,-0.94,2.34,0.03,-0.46,6.29,Engineering,Ok,Good,0.0,0.0,0.0
Terry Walker,Other,male,2.0,Australia,27.0,94560,5,3.36,0.5,1.0,3.61,14.42,0.0,29.0,3.5,0.56,2.42,0.37,0.42,7.64,Quantitative,None,Good,1.0,0.0,0.0
William Burke,African-American,male,0.0,USA,35.0,94089,1,2.8,0.16,3.0,2.59,7.0,3.0,11.0,4.5,0.94,3.75,2.14,2.3,10.1,Engineering,Ok,Bad,0.0,0.0,0.0
Leroy Edwards,Hispanic,male,1.0,USA,28.0,94109,1,3.11,0.36,3.5,3.18,8.52,0.0,48.0,3.5,0.14,1.4,-0.69,0.19,7.36,Engineering,Ok,Good,1.0,0.0,0.0
Melissa Landers,Caucasian,female,1.0,USA,31.0,94960,3,2.79,0.38,4.5,2.79,8.38,2.5,76.0,2.5,0.52,2.13,0.86,0.87,7.84,Quantitative,None,Bad,0.0,0.0,0.0
James Anderson,Caucasian,male,1.0,USA,33.0,94545,3,3.56,0.56,5.5,4.36,13.98,1.0,37.0,3.5,-0.55,1.99,-0.03,-0.34,6.37,Engineering,Very Good,Good,1.0,0.0,0.0
Randolph Gregoire,Caucasian,male,0.0,USA,31.0,95035,2,3.06,0.52,5.0,3.87,11.6,0.0,18.0,2.5,0.23,2.12,-0.8,-0.62,6.45,Sciences,Ok,Good,0.0,0.0,0.0
Stephanie Polson,African-American,female,1.0,USA,28.0,94022,4,3.2,0.16,5.0,3.13,9.26,0.0,13.0,4.0,0.49,2.71,0.21,-1.66,4.53,Engineering,Ok,Good,0.0,0.0,0.0
Frank Essig,Caucasian,male,0.0,USA,28.0,94720,2,4.12,0.28,2.5,3.29,10.57,0.0,58.0,2.5,0.19,0.84,-4.1,-3.79,2.69,Quantitative,Ok,Good,0.0,0.0,0.0
Russell Langhans,Caucasian,male,2.0,USA,30.0,94085,4,2.54,0.58,6.0,3.49,11.94,0.0,9.0,4.0,-0.23,2.18,0.86,1.57,9.06,Engineering,Ok,Bad,0.0,0.0,0.0
Diane Bergevin,African-American,female,2.0,USA,29.0,94973,5,3.46,0.06,6.0,2.94,10.22,0.0,88.0,0.0,-4.45,2.74,2.0,1.82,9.12,Quantitative,Ok,Good,1.0,0.0,0.0
William Lewis,Caucasian,male,0.0,USA,32.0,94560,3,2.75,0.46,0.5,1.9,6.84,2.0,29.0,3.0,0.23,1.57,-1.27,-0.85,6.08,Quantitative,None,Good,0.0,1.0,0.0
Walter Williams,Caucasian,male,1.0,USA,28.0,94603,3,3.82,0.6,2.5,3.39,11.370000000000001,0.0,40.0,1.0,-0.49,1.52,0.76,1.45,8.7,Quantitative,None,Good,0.0,0.0,0.0
Jeremiah Fortune,African-American,male,0.0,USA,31.0,94089,3,2.77,0.22,7.0,3.36,10.25,0.0,11.0,4.0,0.36,0.64,-2.17,-1.76,4.8,Quantitative,Ok,Good,0.0,0.0,0.0
Joe Oliver,African-American,male,2.0,USA,42.0,94560,4,3.01,0.36,8.0,3.78,11.329999999999998,0.0,29.0,7.0,2.96,0.0,-2.07,-2.21,3.87,Engineering,Very Good,Good,0.0,0.0,0.0
Jose Hartwig,Hispanic,male,0.0,Canada,27.0,94028,4,2.45,0.4,5.0,2.47,7.910000000000001,0.0,23.0,1.0,-2.23,1.97,-0.38,-1.47,5.03,Engineering,Ok,Good,0.0,0.0,0.0
Lola Proctor,Asian,female,1.0,China,40.0,94544,3,2.88,0.5,7.0,3.09,7.3,3.0,31.0,5.0,1.85,1.94,0.44,0.27,7.31,Engineering,Ok,Bad,0.0,0.0,0.0
William Hyde,Caucasian,male,0.0,USA,32.0,94578,1,2.66,0.02,3.5,1.45,3.6100000000000003,0.0,39.0,5.0,1.52,2.17,1.11,1.21,8.36,Quantitative,Ok,Bad,0.0,0.0,0.0
Irvin Sansotta,Caucasian,male,0.0,USA,34.0,94946,4,2.47,0.36,7.5,3.2,11.19,7.0,92.0,2.0,4.02,2.76,2.33,2.45,9.86,Quantitative,None,Good,0.0,0.0,0.0
Lawrence Rae,Caucasian,male,1.0,USA,35.0,94040,3,3.28,0.28,3.5,2.24,7.76,0.0,3.0,8.0,0.74,1.35,0.02,-0.66,5.81,Engineering,None,Good,1.0,0.0,0.0
Jack Neal,Asian,male,0.0,China,27.0,94019,1,2.92,0.24,4.5,2.63,7.02,0.0,46.0,2.0,-0.61,2.56,1.56,1.91,9.43,Quantitative,None,Bad,0.0,1.0,0.0
William Steil,Caucasian,male,2.0,Australia,32.0,94040,3,3.51,0.68,3.0,4.05,13.36,2.0,2.0,5.0,0.66,0.35,-1.0,-0.07,6.84,Quantitative,Ok,Good,1.0,0.0,0.0
Daniel Turner,Caucasian,male,2.0,USA,35.0,94609,2,3.35,0.18,4.5,3.06,9.76,6.5,50.0,5.5,5.0,0.95,-1.63,0.57,8.25,Quantitative,Ok,Good,0.0,0.0,0.0
David Gregory,Asian,male,0.0,USA,27.0,94560,3,3.05,0.32,2.0,2.35,8.48,0.0,29.0,2.0,-1.11,2.54,1.99,2.58,10.21,Quantitative,Ok,Good,0.0,0.0,0.0
Jason Sloat,Caucasian,male,2.0,USA,32.0,94040,1,2.73,0.28,3.0,2.63,7.3,0.0,2.0,5.0,-2.07,2.95,2.4,1.3,8.22,Engineering,Ok,Good,0.0,0.0,0.0
Beverly Moritz,Caucasian,female,2.0,USA,34.0,94087,4,2.98,-0.02,11.0,3.66,11.23,0.0,12.0,2.0,-0.43,1.13,-0.9,-1.16,5.32,Sciences,Ok,Good,0.0,1.0,0.0
Vern Jones,African-American,male,0.0,USA,30.0,95134,2,3.62,0.56,3.5,2.77,6.8,0.0,16.0,1.0,-2.3899999999999997,0.95,-1.77,-1.61,5.06,Engineering,Very Good,Bad,0.0,0.0,0.0
Cody Walker,Other,male,1.0,Australia,35.0,95002,4,2.5,0.5,10.5,4.01,12.15,0.0,15.0,7.0,3.04,2.89,0.7,1.75,9.65,Sciences,Ok,Good,0.0,0.0,0.0
Walter Robinson,Caucasian,male,2.0,USA,35.0,94903,5,4.2,0.28,9.0,4.23,15.02,2.5,70.0,2.5,0.52,2.23,0.29,0.55,7.77,Engineering,Very Good,Good,1.0,0.0,0.0
Rebecca Spirko,Asian,female,1.0,USA,27.0,94544,1,2.86,0.32,3.0,2.72,5.45,0.0,32.0,0.0,-2.38,0.68,-2.12,-2.21,4.23,Engineering,None,Good,0.0,0.0,0.0
Janet Heidel,Hispanic,female,1.0,Australia,28.0,94720,3,3.13,0.46,5.0,2.87,6.859999999999999,0.0,58.0,2.5,-0.52,2.48,-0.83,-0.54,6.75,Quantitative,Ok,Good,0.0,0.0,0.0
Kaley Hightower,Caucasian,female,0.0,USA,19.0,94618,1,2.63,0.48,-6.0,1.13,2.51,3.5,51.0,0.0,-0.51,3.04,2.11,1.01,7.91,Quantitative,None,Bad,0.0,0.0,0.0
Sandra Bradshaw,Hispanic,female,1.0,USA,35.0,94301,3,3.44,0.22,5.5,3.19,8.24,3.0,17.0,5.5,1.7999999999999998,2.16,-0.13,-0.45,6.44,Engineering,Ok,Good,1.0,0.0,0.0
Beatrice Chilcott,Other,female,1.0,USA,30.0,94605,1,2.75,0.38,5.5,2.73,5.87,0.0,42.0,1.5,-1.45,2.77,1.83,2.16,9.64,Humanities,None,Good,0.0,0.0,0.0
Marie Williams,African-American,female,2.0,USA,39.0,94560,5,3.31,0.48,6.0,3.74,11.01,0.0,29.0,10.5,5.93,2.93,2.08,2.45,10.18,Engineering,None,Good,1.0,0.0,0.0
Annette Easterday,Caucasian,female,2.0,USA,39.0,94539,1,3.04,0.6,1.0,2.58,5.26,0.0,25.0,4.0,1.68,2.39,-0.07,-0.8,5.89,Humanities,None,Good,0.0,0.0,0.0
Diane Mackey,Caucasian,female,1.0,USA,29.0,94544,5,3.19,0.26,6.0,2.73,9.680000000000001,0.0,31.0,0.0,0.93,1.88,-0.17,0.24,7.35,Engineering,None,Good,0.0,0.0,0.0
Randy Long,Caucasian,male,0.0,USA,23.0,94566,1,2.51,0.4,2.0,1.83,4.16,0.0,35.0,1.0,0.55,0.28,-1.85,-1.4,5.07,Engineering,None,Bad,0.0,0.0,0.0
Misty Byers,Caucasian,female,1.0,USA,31.0,94114,2,2.91,0.02,4.0,2.69,8.22,0.0,47.0,0.0,-2.3,1.88,-0.1,-0.14,6.79,Quantitative,Ok,Bad,0.0,0.0,0.0
Billie Harteau,Asian,male,0.0,USA,22.0,94556,3,3.35,0.18,1.0,1.81,6.63,0.0,65.0,0.0,-2.94,2.72,1.57,1.44,8.82,Humanities,None,Good,0.0,0.0,0.0
Gloria Anderson,African-American,female,1.0,USA,33.0,94556,5,2.95,0.64,7.0,3.72,12.11,0.0,65.0,1.0,-2.24,2.9,0.77,1.44,9.14,Engineering,None,Good,1.0,1.0,0.0
Paula Cox,African-American,female,0.0,USA,31.0,94010,2,3.61,0.2,4.0,2.87,6.68,0.0,33.0,0.0,-6.01,2.38,1.27,1.08,8.12,Quantitative,Ok,Good,0.0,1.0,0.0
Mark Booth,Caucasian,male,0.0,USA,29.0,94707,1,3.71,0.32,4.5,3.52,9.34,0.0,60.0,0.0,-2.75,0.12,-1.92,-0.65,6.28,Engineering,Ok,Bad,0.0,0.0,0.0
Michael Hendrix,Caucasian,male,0.0,Australia,32.0,94087,2,2.31,0.38,2.0,2.53,8.45,0.0,12.0,6.5,2.58,1.94,-2.12,-2.61,3.94,Engineering,Ok,Bad,0.0,0.0,0.0
Michael Sowell,Caucasian,male,0.0,USA,24.0,95035,1,2.52,0.22,-1.0,1.26,2.0599999999999996,0.0,18.0,4.0,2.81,3.35,1.1,2.21,10.38,Sciences,None,Bad,0.0,0.0,1.0
Christopher Newson,Caucasian,male,0.0,USA,31.0,94542,4,3.1,0.3,6.0,3.39,11.41,0.5,41.0,1.0,-1.99,2.22,-1.49,-1.12,6.09,Engineering,Very Good,Good,0.0,0.0,0.0
Michael Hammons,Caucasian,male,2.0,USA,30.0,94588,4,3.21,0.4,3.5,3.23,11.94,0.0,36.0,3.0,-0.58,2.6,1.26,1.75,9.34,Sciences,Very Good,Good,0.0,0.0,0.0
Cameron Sauvageau,Caucasian,male,0.0,USA,26.0,94089,2,2.47,0.48,0.0,2.34,7.890000000000001,0.0,11.0,3.0,0.2,2.15,0.58,0.51,7.44,Engineering,None,Good,0.0,0.0,0.0
Peter Gelles,Asian,male,0.0,USA,32.0,94022,2,3.29,0.22,8.0,3.25,9.3,0.0,13.0,5.5,2.24,1.36,-1.16,-1.29,5.31,Engineering,None,Good,0.0,0.0,0.0
Bill Kolle,Caucasian,male,1.0,USA,30.0,95002,4,3.4,0.68,3.5,3.62,12.21,0.0,14.0,4.0,2.27,0.75,-1.95,-1.04,5.92,Quantitative,Very Good,Good,1.0,0.0,0.0
Kenneth Sanchez,African-American,male,2.0,USA,30.0,95002,3,3.42,0.78,1.0,3.45,10.879999999999999,0.0,15.0,2.5,-1.2,1.98,-1.06,-1.32,5.47,Quantitative,Ok,Bad,0.0,0.0,0.0
Theresa Craven,Caucasian,female,1.0,Canada,25.0,94040,1,2.76,0.42,-1.0,2.4,5.45,0.0,4.0,5.5,1.58,1.39,-2.71,-2.79,3.84,Engineering,None,Bad,0.0,1.0,0.0
Jason Burrus,Caucasian,male,0.0,USA,35.0,94022,2,3.78,0.42,5.5,3.23,8.76,0.0,13.0,7.0,2.87,2.31,0.63,1.24,8.67,Engineering,Very Good,Good,0.0,0.0,0.0
William Haley,Caucasian,male,2.0,USA,28.0,94304,3,3.14,0.66,3.0,3.69,12.32,0.0,19.0,1.5,-0.87,3.38,1.55,1.51,9.13,Engineering,None,Good,0.0,0.0,0.0
Nancy Meehan,Other,female,0.0,USA,27.0,95134,3,2.04,0.5,3.0,1.78,4.74,0.0,16.0,1.0,-1.77,0.13,-4.88,-5.03,0.91,Engineering,None,Good,0.0,1.0,0.0
Charles Albano,Other,male,0.0,USA,25.0,94304,1,2.09,0.4,-2.0,1.47,4.64,0.0,19.0,3.0,-0.26,1.65,0.96,-0.4,5.79,Engineering,Ok,Bad,0.0,1.0,1.0
Walter Smith,Caucasian,male,1.0,USA,24.0,94502,4,3.81,0.7,6.0,4.22,13.44,0.0,49.0,0.5,-2.2,2.16,-0.06,0.82,8.37,Quantitative,Ok,Good,1.0,1.0,0.0
Joe Green,Caucasian,male,2.0,USA,37.0,94304,2,3.04,0.38,7.0,4.13,12.51,0.0,19.0,2.0,-0.49,1.93,-0.8,-0.85,6.01,Quantitative,Very Good,Good,0.0,1.0,0.0
Armando Halas,Caucasian,male,1.0,USA,36.0,94539,3,2.78,0.54,0.5,2.26,8.54,5.5,25.0,4.0,3.34,2.85,0.88,0.89,8.29,Humanities,Ok,Bad,0.0,0.0,0.0
Beulah Ferreira,Asian,female,0.0,USA,34.0,95035,4,2.71,0.44,1.0,2.17,7.260000000000001,0.0,18.0,5.5,2.05,1.28,0.37,0.95,8.06,Engineering,None,Bad,1.0,0.0,0.0
Sandra Miniard,Hispanic,female,0.0,USA,25.0,94121,4,3.09,0.26,3.0,2.53,7.8900000000000015,0.0,54.0,1.5,-2.15,3.08,1.58,1.33,8.68,Quantitative,Very Good,Good,0.0,0.0,0.0
Alfred Savage,Caucasian,male,0.0,USA,28.0,95035,3,3.82,0.12,6.0,3.42,11.02,0.0,18.0,2.5,-2.25,2.6,1.74,1.39,8.53,Engineering,None,Bad,0.0,1.0,0.0
Kevin Hipp,Hispanic,male,1.0,USA,32.0,95002,1,2.61,0.28,3.0,1.73,3.9800000000000004,0.0,15.0,7.5,3.3,1.15,-0.96,-0.15,6.86,Engineering,None,Good,0.0,1.0,1.0
Todd Kerce,Caucasian,male,1.0,Canada,31.0,94707,2,3.09,0.56,3.0,3.25,9.89,0.0,60.0,6.5,3.57,2.36,2.56,2.18,9.3,Engineering,Ok,Bad,0.0,0.0,0.0
Jennifer Hinton,African-American,female,0.0,USA,27.0,94070,2,2.28,0.3,1.5,1.27,2.55,1.5,27.0,2.0,-1.0899999999999999,1.69,-0.67,0.42,7.81,Engineering,None,Good,0.0,1.0,1.0
Vernon Davis,Caucasian,male,0.0,USA,29.0,94114,2,2.97,0.58,2.5,2.75,8.5,0.0,47.0,3.0,1.35,2.11,0.31,-0.44,6.24,Engineering,Very Good,Good,0.0,0.0,0.0
Michael Marsh,Asian,male,1.0,USA,29.0,94525,4,2.33,0.3,4.0,2.03,8.08,0.0,64.0,6.0,2.79,4.85,4.56,4.04,12.16,Engineering,None,Good,0.0,1.0,0.0
Mabel Hendricks,Caucasian,female,1.0,USA,24.0,94561,3,3.17,0.54,4.5,3.54,9.98,0.0,81.0,0.0,-1.89,2.51,0.25,-0.89,5.61,Humanities,None,Good,0.0,0.0,0.0
Freda Davis,Caucasian,female,0.0,USA,28.0,94544,1,2.62,0.36,1.5,1.43,2.0300000000000002,0.0,31.0,3.0,-0.92,1.49,-0.52,-0.19,6.78,Quantitative,None,Bad,0.0,1.0,1.0
Shane Higa,Asian,female,2.0,USA,38.0,94720,5,3.9,0.52,6.0,4.0,12.68,0.0,58.0,4.0,0.79,3.67,2.62,2.11,9.66,Quantitative,Very Good,Good,0.0,1.0,0.0
Clara Horgan,African-American,female,1.0,USA,31.0,94114,3,3.45,0.56,2.0,3.34,9.26,0.0,47.0,3.0,-0.2,1.31,0.06,-0.28,6.41,Engineering,Ok,Good,0.0,0.0,0.0
Donald Strickland,Caucasian,male,2.0,USA,31.0,94569,5,4.19,0.58,4.0,4.46,16.86,3.5,68.0,3.0,1.48,0.82,-1.75,-1.58,4.94,Engineering,Very Good,Good,1.0,0.0,0.0
Christina Garcia,Caucasian,female,2.0,USA,33.0,94301,5,3.49,0.92,4.5,4.05,12.440000000000001,0.0,17.0,5.0,0.98,1.09,-1.28,0.06,7.24,Engineering,Ok,Bad,1.0,0.0,0.0
Reina Calvery,Caucasian,female,0.0,USA,22.0,94925,1,1.95,0.28,0.0,1.48,3.2699999999999996,0.0,66.0,3.0,1.99,1.22,-0.94,-0.41,6.56,Engineering,Ok,Good,0.0,0.0,0.0
James Battee,Caucasian,male,1.0,USA,30.0,94028,3,3.18,0.32,6.5,3.12,9.74,1.0,23.0,3.0,-0.73,2.73,1.14,0.63,7.63,Engineering,Ok,Good,0.0,1.0,0.0
Catalina Tracy,Caucasian,female,2.0,USA,28.0,94040,5,2.95,0.64,6.0,3.43,11.75,0.0,3.0,3.0,-1.1,0.38,-3.81,-3.15,3.31,Engineering,Very Good,Good,0.0,0.0,0.0
Antonio Saulter,Caucasian,male,1.0,USA,41.0,94085,4,3.2,0.32,4.0,3.19,11.35,4.5,10.0,7.0,3.7,3.85,2.31,2.77,10.8,Engineering,Ok,Good,0.0,0.0,0.0
Stanley Runyan,Caucasian,male,0.0,USA,26.0,94040,3,3.51,0.28,3.5,3.19,11.06,0.0,2.0,3.5,-0.97,1.52,-0.07,0.39,7.51,Engineering,Very Good,Good,0.0,0.0,0.0
John Downs,Caucasian,male,0.0,USA,28.0,94105,5,4.14,0.62,4.0,3.66,12.86,0.0,45.0,2.0,-0.23,3.0,1.34,0.78,7.96,Engineering,Very Good,Good,1.0,0.0,0.0
Jennifer Tate,Caucasian,female,1.0,USA,28.0,94709,2,3.39,0.46,4.5,3.81,10.620000000000001,0.0,59.0,3.5,-0.25,0.03,-4.05,-3.58,2.75,Engineering,Ok,Good,0.0,0.0,0.0
Patricia Anderson,Caucasian,female,2.0,USA,36.0,94595,4,2.74,0.54,8.5,3.76,10.450000000000001,5.0,56.0,0.5,1.43,3.12,2.4,2.23,9.73,Engineering,Very Good,Good,0.0,1.0,0.0
John Easton,Caucasian,male,2.0,USA,27.0,94587,4,2.93,0.42,5.5,3.49,11.79,0.0,30.0,2.0,-2.88,1.74,-2.09,-1.02,6.32,Quantitative,Ok,Good,0.0,0.0,0.0
Vera Medeiros,Hispanic,female,2.0,Australia,35.0,94560,4,3.64,0.12,8.5,3.59,9.49,0.0,29.0,7.0,2.44,1.6,0.28,-0.1,6.65,Engineering,None,Bad,0.0,0.0,0.0
Melissa Olds,Hispanic,female,1.0,Canada,30.0,94028,2,3.86,0.52,3.5,3.96,10.35,0.0,23.0,4.0,0.8400000000000001,0.99,-1.73,-1.21,5.6,Quantitative,Very Good,Good,0.0,0.0,0.0
Cindy Norris,Caucasian,female,0.0,USA,28.0,95134,4,1.91,0.32,1.0,1.78,6.920000000000001,0.0,16.0,6.0,1.04,1.75,1.3,1.46,8.43,Engineering,Ok,Good,0.0,0.0,0.0
Clifford Gibbs,Caucasian,male,1.0,USA,25.0,94503,2,3.23,0.26,2.5,3.11,10.37,0.0,83.0,0.0,-3.89,2.86,1.93,0.9,7.91,Engineering,Very Good,Bad,0.0,0.0,0.0
Fernando Charlton,African-American,male,0.0,USA,27.0,94043,3,3.13,0.6,1.0,2.53,7.96,0.0,6.0,2.0,-1.27,1.2,-1.77,-1.54,5.09,Sciences,None,Good,0.0,0.0,0.0
Scott Becker,Hispanic,male,2.0,Mexico,34.0,94040,3,4.6,0.68,6.5,5.54,15.79,0.0,2.0,4.0,0.32999999999999996,2.38,-0.27,-0.52,6.46,Quantitative,Very Good,Good,1.0,0.0,1.0
Alice Nicholls,Caucasian,female,0.0,USA,24.0,94588,4,3.22,0.16,4.0,2.83,9.32,0.0,36.0,0.0,-2.44,2.9,1.7,1.07,8.23,Quantitative,Ok,Good,0.0,0.0,0.0
Joshua Hanson,Caucasian,male,1.0,USA,23.0,95035,3,2.39,0.48,0.0,1.76,6.75,0.0,18.0,2.0,-0.73,2.81,1.91,1.56,8.8,Engineering,None,Good,0.0,0.0,0.0
Phyllis Burns,Caucasian,female,2.0,Canada,33.0,94544,5,3.25,0.44,7.5,3.55,11.600000000000001,0.0,32.0,0.0,-2.69,0.95,-3.1,-1.84,5.18,Engineering,Very Good,Good,1.0,0.0,0.0
Otto Greenwald,Asian,male,2.0,USA,29.0,94587,4,3.76,0.56,8.0,4.0,12.27,0.0,30.0,2.5,-0.51,0.73,-2.11,-2.46,3.83,Quantitative,Very Good,Good,0.0,0.0,0.0
Robert Burres,Asian,male,2.0,USA,36.0,94030,5,2.89,0.32,8.5,3.68,12.55,0.0,34.0,3.5,0.45,1.17,-0.51,0.58,7.83,Engineering,Very Good,Good,0.0,0.0,0.0
Mary Kimball,Hispanic,female,2.0,USA,36.0,94027,5,3.25,0.38,6.0,3.54,10.78,0.0,24.0,5.0,1.09,2.11,0.62,1.0,8.27,Engineering,Ok,Good,0.0,0.0,0.0
Micah Alexander,Caucasian,male,0.0,USA,27.0,94707,2,2.86,0.64,4.0,3.24,9.53,0.0,60.0,0.0,-0.6,0.56,-1.0,-1.69,4.42,Quantitative,None,Good,0.0,0.0,0.0
James Duhe,Hispanic,male,0.0,USA,20.0,94578,3,2.73,0.24,-1.0,1.55,6.6000000000000005,0.0,39.0,0.0,-3.56,0.14,-3.53,-2.7,3.92,Quantitative,None,Good,0.0,1.0,0.0
Pamula Schutz,Other,female,0.0,USA,31.0,94603,3,2.36,0.18,2.0,1.98,6.5,0.0,40.0,4.0,0.96,3.74,3.87,3.74,11.54,Quantitative,None,Good,0.0,0.0,0.0
Myriam Converse,Caucasian,female,2.0,USA,36.0,94070,4,3.42,0.64,3.0,3.34,10.360000000000001,0.0,27.0,4.0,-0.06,1.83,1.77,1.68,8.7,Engineering,Ok,Good,0.0,0.0,0.0
Burton Long,Caucasian,male,0.0,USA,33.0,94030,2,3.01,0.42,-1.0,1.21,4.02,5.5,34.0,4.5,3.46,0.91,-3.48,-1.77,5.55,Engineering,None,Good,0.0,0.0,0.0
Timothy Ojeda,Caucasian,male,0.0,USA,29.0,94070,3,3.13,0.58,2.0,2.75,9.18,0.0,27.0,4.5,-0.8,2.63,1.64,0.99,8.02,Sciences,Ok,Bad,0.0,0.0,0.0
Linda Quezada,Caucasian,female,2.0,USA,32.0,94560,5,2.85,0.86,5.0,3.68,12.96,0.0,29.0,2.5,1.08,2.9,2.74,2.17,9.36,Engineering,Ok,Good,1.0,0.0,0.0
Alejandro Santomauro,Caucasian,male,0.0,USA,30.0,94040,2,2.89,0.38,4.5,2.44,6.82,0.0,2.0,0.5,-3.01,3.42,2.34,1.35,8.4,Sciences,None,Good,0.0,1.0,0.0
Andrew Kelly,Other,male,1.0,China,25.0,94089,1,3.27,0.54,3.5,2.82,7.470000000000001,0.0,11.0,3.0,-0.27,0.0,-3.81,-2.43,4.4,Sciences,None,Good,0.0,0.0,0.0
Hattie Edwards,Caucasian,female,0.0,USA,29.0,94040,1,3.11,0.26,3.0,2.53,4.93,0.0,2.0,5.5,2.57,1.07,-1.23,-0.52,6.57,Engineering,Ok,Bad,0.0,1.0,0.0
Peter Webb,Caucasian,male,0.0,USA,33.0,94603,2,2.41,0.24,1.0,1.25,4.23,4.0,40.0,10.0,4.05,1.68,-0.33,-0.67,5.96,Quantitative,None,Good,1.0,1.0,1.0
Shirlene Ornelas,Hispanic,female,1.0,Mexico,40.0,94925,3,2.96,0.38,4.5,2.82,7.680000000000001,0.0,66.0,6.0,2.58,1.79,-0.91,-1.22,5.53,Sciences,Ok,Bad,0.0,0.0,0.0
Marcus Barrios,Caucasian,male,2.0,USA,36.0,94010,5,2.72,0.38,8.0,3.78,13.8,0.0,33.0,2.0,1.98,1.43,-2.06,-1.35,5.72,Engineering,Very Good,Good,0.0,0.0,0.0
Santiago Luongo,Caucasian,male,2.0,USA,22.0,94545,3,2.78,0.8,3.0,3.85,12.35,0.0,37.0,0.0,-4.08,0.39,-1.86,-2.02,4.3,Engineering,Ok,Good,1.0,0.0,0.0
Eileen Bruton,Other,female,2.0,USA,35.0,94403,4,3.51,0.26,6.0,3.72,11.43,0.0,26.0,6.5,2.75,2.05,-0.08,-0.39,6.47,Engineering,Ok,Good,0.0,0.0,0.0
Peter Casella,Caucasian,male,0.0,USA,24.0,94301,2,2.94,0.4,1.0,2.29,7.87,0.0,17.0,2.0,-2.1,0.6,-2.62,-1.74,5.07,Humanities,Very Good,Good,0.0,1.0,0.0
Anna Morris,Caucasian,female,2.0,USA,29.0,95134,3,3.88,0.44,4.0,4.04,11.66,0.0,16.0,2.0,0.57,1.72,-0.15,-0.88,5.69,Engineering,Ok,Good,1.0,0.0,0.0
Doris Jones,Caucasian,female,0.0,USA,33.0,94544,2,3.17,0.1,3.5,1.81,4.33,0.0,31.0,1.5,-2.73,2.19,-0.01,-0.18,6.77,Engineering,Ok,Bad,0.0,0.0,0.0
Osvaldo George,Caucasian,male,0.0,USA,32.0,95035,4,2.52,0.32,5.0,2.63,9.75,0.0,18.0,3.0,0.4,0.46,-3.45,-3.64,2.38,Sciences,None,Good,0.0,0.0,0.0
