Gender,Race,Birth Origin,Age,Sports,Avg Deals Closed,Technical Aptitude,HireVue Score,Leadership Capability,Manager's Assessment Score,Educational Prestige,Education,Soft Skills,GPA,Years of Experience,Job Tenure,Military Tenure,Avg Commute Time,Cultural Fit,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names
male,African-American,USA,31.0,Club/Intramural,8.19,1.11,0.76,1.71,-2.370297853532605,1.1,-0.88,2.56,2.85,3.6,0.8411775443070931,2.8,37.0,0.68,Engineering,Very Good,Bad,0.0,0.0,0.0,Thomas Sloan
male,African-American,USA,37.0,None,3.4,-2.75,-2.29,0.95,1.9665523531200888,2.8,-0.12,3.67,2.41,4.0,-0.16222596698303063,1.7,3.0,-0.37,Quantitative,Ok,Good,1.0,0.0,0.0,Antonio Kenney
male,African-American,Canada,31.0,Club/Intramural,10.38,2.63,1.91,2.75,2.1934760564915328,3.4,0.36,3.56,2.64,3.8,1.4366626631411905,2.8,43.0,1.47,Quantitative,None,Good,0.0,0.0,0.0,Anthony Maestas
male,African-American,USA,23.0,Club/Intramural,7.46,0.52,0.79,1.76,0.1689224291832223,3.3,0.29,3.04,2.93,3.2,-1.075484580155649,1.4,13.0,-1.22,Quantitative,Ok,Good,0.0,0.0,0.0,William Gerard
male,African-American,USA,31.0,Club/Intramural,8.18,0.92,0.94,2.7,3.68169865555325,1.6,1.26,3.48,2.76,6.4,-0.7097198513725477,1.6,36.0,-0.37,Humanities,Ok,Good,1.0,0.0,0.0,Vincent Maldonado
male,African-American,USA,29.0,Club/Intramural,6.32,-0.8,-0.96,2.12,1.6724859798198504,1.9,0.65,3.1,3.23,3.9,2.8939350867816307,3.3,24.0,2.44,Humanities,Very Good,Good,0.0,0.0,0.0,Ralph Kazanjian
male,African-American,USA,25.0,Club/Intramural,3.6,-2.85,-3.87,0.0,-0.9684336595447874,2.1,-0.14,2.56,2.81,1.9,-0.5666849551146925,1.8,20.0,-0.66,Engineering,None,Good,0.0,0.0,0.0,Larry Baxter
male,African-American,USA,25.0,Club/Intramural,9.14,1.49,0.88,3.09,0.05582953943911944,1.9,0.01,2.99,3.4,3.5,-2.0800181446328936,0.8,12.0,-1.95,Quantitative,Ok,Bad,0.0,0.0,0.0,Carroll Decaro
male,African-American,Australia,22.0,Club/Intramural,5.15,-1.17,-0.13,1.74,0.347287427184212,1.6,0.44,2.81,3.51,2.9,-2.0500619349419202,1.0,61.0,-1.49,Quantitative,Ok,Good,0.0,0.0,0.0,Gary Meeks
male,African-American,USA,33.0,Club/Intramural,8.19,1.04,1.64,3.17,1.1681337660105584,1.6,0.13,3.51,3.87,5.4,0.05270071281768547,1.8,29.0,0.32,Quantitative,Ok,Good,0.0,1.0,0.0,Chad Petrillo
male,African-American,USA,30.0,Club/Intramural,5.57,-1.17,-1.36,1.16,2.0229925364808423,3.6,-0.34,4.14,3.21,4.0,-2.9091954885221663,0.8,44.0,-2.59,Quantitative,Very Good,Good,0.0,0.0,1.0,Don Dilworth
male,African-American,USA,32.0,Club/Intramural,6.17,-0.79,-1.11,1.47,-0.7150890424303635,2.2,0.07,2.59,2.34,3.4,-1.759418644425454,1.0,38.0,-1.47,Quantitative,Ok,Good,0.0,0.0,0.0,William Boyd
male,African-American,USA,28.0,Club/Intramural,5.7,-0.93,-0.25,2.19,-2.6765640360225667,2.0,-0.19,2.3,2.73,4.4,1.7659436893706912,2.9,26.0,1.43,Engineering,Ok,Bad,0.0,0.0,0.0,Bruce Grant
male,African-American,USA,29.0,Club/Intramural,9.59,2.24,2.64,3.22,1.8276097432783942,1.6,0.45,3.51,3.22,6.7,-1.5995454602529908,1.5,91.0,-1.29,Engineering,Ok,Good,1.0,0.0,0.0,John Fabre
male,African-American,Australia,27.0,Club/Intramural,8.05,0.81,0.08,1.5,-0.32875765440845844,3.1,-0.2,3.18,2.79,4.5,0.6248218709271377,2.4,27.0,0.38,Humanities,Very Good,Good,1.0,0.0,0.0,Brian Gally
male,African-American,USA,27.0,Club/Intramural,8.15,1.16,2.03,2.64,0.49356118504001245,2.3,-1.22,3.71,3.29,1.5,0.5611510425537516,2.1,20.0,0.11,Engineering,Very Good,Good,0.0,0.0,0.0,Robert Selby
male,African-American,USA,20.0,Club/Intramural,1.62,-4.22,-3.76,0.34,-6.954441389062525,-0.9,-1.3,0.81,2.74,0.2,-2.0456860075466574,0.8,47.0,-1.68,Sciences,Ok,Good,0.0,0.0,1.0,Samuel Waddell
male,African-American,USA,23.0,Club/Intramural,7.15,0.11,0.76,2.8,-3.6293026319841286,1.6,-1.87,2.69,3.83,0.5,-1.6378538123744983,1.1,27.0,-1.7,Quantitative,Very Good,Good,0.0,0.0,1.0,Samual Manley
male,African-American,USA,26.0,None,4.35,-2.0,-1.29,1.33,-3.0735639716076855,0.5,0.49,1.31,1.95,3.1,-2.3537757815379825,0.6,23.0,-1.9,Engineering,None,Bad,0.0,0.0,0.0,Robert Bennet
male,African-American,USA,29.0,None,4.47,-1.99,-1.58,1.5,-0.40224511131716634,2.2,-0.86,3.51,3.38,4.5,-0.38914198626614777,1.6,13.0,-0.38,Quantitative,Very Good,Bad,0.0,0.0,0.0,Jerry Plaskett
male,African-American,USA,32.0,None,5.81,-0.81,-0.5,1.53,-1.2749376631789842,1.4,-0.21,3.01,3.69,6.4,-2.891317376039961,0.4,64.0,-2.11,Engineering,Ok,Good,0.0,0.0,0.0,Richard Mayo
male,African-American,USA,17.0,None,7.55,0.53,0.5,2.05,-3.850953226654441,2.3,-1.08,1.9,2.27,-1.1,-5.075781951491998,0.0,50.0,-4.37,Engineering,None,Bad,0.0,0.0,1.0,Evan Osborn
male,African-American,USA,30.0,NCAA,7.47,0.62,1.62,2.64,6.665478430062475,3.1,1.41,4.73,3.73,6.4,0.12476234583556849,2.0,44.0,0.3,Sciences,Very Good,Good,1.0,0.0,0.0,Terrence Roberts
male,African-American,USA,28.0,Club/Intramural,3.87,-2.72,-3.18,0.6,2.5429677598289513,1.9,0.16,4.02,3.66,7.0,-2.879043692309361,0.9,100.0,-2.14,Quantitative,Ok,Good,1.0,0.0,0.0,Colin Jones
male,African-American,USA,19.0,None,6.66,-0.65,-1.2,2.33,-2.5850797576878257,0.6,-0.63,2.15,3.14,1.9,-2.986033163749174,0.4,81.0,-2.23,Quantitative,Very Good,Good,0.0,0.0,0.0,Samuel Olcott
male,African-American,USA,28.0,None,6.64,-0.43,-0.42,2.23,-3.668791452524004,1.6,-0.31,1.97,2.57,3.9,0.7334612935091817,2.5,45.0,0.92,Engineering,None,Bad,0.0,0.0,1.0,Jason Yarrington
male,African-American,USA,34.0,None,9.77,2.32,2.7,3.21,0.03462696665270829,1.7,-0.28,2.81,2.63,1.3,4.748544451384389,4.5,1.0,4.1,Engineering,Ok,Bad,0.0,0.0,0.0,Paul Hidvegi
male,African-American,USA,32.0,None,8.71,1.53,1.55,2.33,1.161927524380069,1.8,0.04,3.54,3.18,6.0,-1.783480365196845,1.2,56.0,-1.54,Engineering,Ok,Good,1.0,0.0,0.0,Dwight Graff
male,African-American,USA,29.0,None,4.64,-2.07,-2.18,1.53,0.3483129312191958,3.3,0.61,2.89,3.21,3.1,1.303773028918889,2.6,14.0,0.79,Engineering,Very Good,Good,0.0,0.0,0.0,Norman Wells
male,African-American,USA,34.0,None,8.52,1.02,0.07,1.85,-0.7095973317362677,2.8,0.12,2.97,3.7,3.4,2.0289230581286493,3.4,19.0,1.6,Quantitative,None,Bad,0.0,1.0,0.0,Brian Sauvageau
male,African-American,USA,29.0,NCAA,6.83,-0.14,0.24,2.38,1.6340436578529927,3.1,0.52,3.18,1.88,3.7,1.3561267083352906,2.4,12.0,1.1,Humanities,Very Good,Good,0.0,0.0,0.0,Charles Scott
male,African-American,Australia,35.0,NCAA,7.84,0.85,1.17,2.21,3.8837063272401138,2.2,0.76,3.85,2.53,5.9,2.334799308523129,3.1,19.0,1.86,Engineering,Very Good,Good,1.0,0.0,0.0,Karl Blue
male,African-American,USA,35.0,NCAA,9.49,1.92,1.38,2.56,1.6190363457935677,2.1,1.14,3.34,3.33,8.6,0.6223998283094524,2.2,38.0,0.77,Quantitative,Ok,Good,0.0,0.0,0.0,Robert Sieberg
male,African-American,USA,31.0,NCAA,3.96,-2.51,-2.29,0.88,5.613113690550773,1.7,0.81,4.4,3.51,6.0,0.4077081490345476,2.2,77.0,0.94,Quantitative,Very Good,Good,0.0,0.0,0.0,Lloyd Vires
male,African-American,USA,32.0,None,7.53,0.38,0.01,1.98,-3.017961233514811,2.0,-0.33,1.76,2.55,-0.7,2.0966557507392047,3.0,27.0,1.89,Engineering,None,Bad,0.0,0.0,0.0,Gerald Cutler
male,African-American,USA,31.0,NCAA,6.43,-0.3,-0.11,1.85,3.748324956983632,3.3,-0.14,4.63,3.82,5.1,2.407306995627064,3.1,14.0,2.07,Quantitative,Ok,Good,1.0,0.0,0.0,Jose Greenwood
male,African-American,USA,29.0,None,7.03,0.18,-0.1,1.17,-2.440832627977724,1.3,-1.24,2.82,3.04,3.2,-0.6812487754135164,1.6,7.0,-0.68,Engineering,Very Good,Bad,0.0,0.0,0.0,Keith Clinton
male,African-American,USA,26.0,None,9.31,1.62,0.74,2.75,-2.087656109169463,2.0,0.55,1.78,2.36,2.5,-2.9368315748386595,0.6,52.0,-2.59,Quantitative,Ok,Good,0.0,0.0,0.0,James Jackson
male,African-American,USA,23.0,None,3.93,-2.69,-2.86,1.15,1.0134433371550202,2.2,0.09,3.13,3.63,0.8,-0.0010627018289254262,2.1,40.0,-0.05,Engineering,Very Good,Good,0.0,0.0,0.0,Albert Rilley
male,African-American,USA,22.0,NCAA,8.93,1.71,1.57,2.18,2.043043225924404,2.6,0.44,3.81,3.42,6.6,-5.298913808208269,0.0,43.0,-4.67,Engineering,Very Good,Good,0.0,0.0,1.0,Javier Smith
male,African-American,Australia,31.0,NCAA,7.82,0.98,1.57,2.18,5.438668144141114,2.1,1.31,4.09,4.05,5.1,-2.308777990354425,0.8,34.0,-2.02,Quantitative,Very Good,Good,1.0,0.0,0.0,Christopher Inman
male,African-American,USA,25.0,None,7.28,0.51,0.82,1.77,-0.6061752657501117,1.3,0.41,2.25,2.43,2.6,1.5524360740940764,2.7,2.0,1.19,Quantitative,Ok,Good,0.0,0.0,0.0,Antonio Mcclain
male,African-American,Australia,27.0,None,5.62,-1.29,-1.99,0.89,-2.635001239760254,2.6,-1.43,2.81,3.14,0.8,-0.9989550289408409,1.7,46.0,-0.79,Engineering,Ok,Good,0.0,0.0,0.0,Jose Williams
male,African-American,USA,30.0,NCAA,10.88,3.31,4.34,4.43,3.5688786142299125,1.5,1.33,3.34,3.14,5.1,-0.8074933823616863,1.1,13.0,-0.86,Engineering,Very Good,Good,1.0,0.0,0.0,Dean Petrillo
male,African-American,Canada,31.0,NCAA,6.22,-0.71,-1.13,1.73,3.384517411042448,3.7,0.15,4.47,3.54,6.1,0.9722491515435313,2.6,15.0,0.6,Humanities,Ok,Good,1.0,0.0,0.0,Richard Harkins
male,African-American,USA,30.0,None,3.83,-2.77,-2.85,1.09,-2.27214749581121,1.0,-0.23,2.26,3.12,3.7,-0.49087568422352934,2.0,34.0,-0.47,Engineering,None,Good,0.0,0.0,0.0,Leslie Duncan
male,African-American,USA,40.0,None,8.22,0.82,1.28,3.46,-2.0370293292874164,0.7,-0.7,2.55,2.53,4.2,4.764609587635685,4.5,8.0,4.21,Engineering,None,Bad,0.0,0.0,0.0,Jackson Russi
male,African-American,USA,24.0,NCAA,7.54,0.17,0.38,3.12,2.7723924702008307,2.5,0.49,3.32,2.64,1.1,-1.4409679546427825,1.4,80.0,-1.07,Engineering,Very Good,Good,1.0,0.0,0.0,Hugh Atkinson
male,African-American,USA,28.0,None,7.11,-0.17,-0.82,2.2,0.1653227770657418,1.6,0.1,2.89,2.83,4.2,1.6711430109678405,2.7,9.0,1.28,Quantitative,Very Good,Bad,0.0,1.0,0.0,Rodrigo Carlyon
male,African-American,USA,37.0,NCAA,5.2,-1.44,-1.68,1.07,2.1259916549953473,1.8,-0.09,3.68,3.07,4.1,-1.7083163165865156,1.3,26.0,-1.66,Humanities,Ok,Good,0.0,0.0,0.0,James Phillips
male,African-American,USA,31.0,None,3.13,-3.4,-3.69,0.68,0.10789082165874625,0.4,-1.2,3.76,3.55,6.2,-1.4873352094625676,1.4,28.0,-1.66,Sciences,Ok,Good,0.0,0.0,0.0,Brooks Launderville
male,African-American,USA,27.0,None,5.61,-1.23,-1.56,1.23,-1.737561939844736,1.6,0.19,2.09,1.94,3.3,-0.9021040180859543,1.7,27.0,-0.73,Engineering,None,Good,0.0,0.0,0.0,Russell Bonifer
male,African-American,USA,28.0,NCAA,7.61,0.57,1.07,2.6,3.3741317036485112,3.0,0.24,4.17,3.17,5.3,-1.3100273774138684,1.4,40.0,-1.12,Engineering,Very Good,Good,0.0,0.0,0.0,Robert Peoples
male,African-American,USA,24.0,NCAA,2.61,-3.68,-4.3,0.0,1.9934143610356219,2.0,-0.03,3.77,3.29,4.9,-2.875353514052582,0.7,61.0,-2.53,Engineering,None,Good,0.0,0.0,0.0,Numbers Robison
male,African-American,Australia,25.0,None,5.14,-1.43,-0.83,2.2,-3.7713785469679233,0.8,-0.61,1.75,2.79,1.9,-0.8026932112050896,1.3,29.0,-0.61,Quantitative,Ok,Bad,0.0,0.0,1.0,Raymond Rester
male,African-American,Canada,19.0,None,4.67,-1.38,-0.86,0.35,-3.3000514834619934,0.6,-0.58,1.86,2.59,1.5,-4.696718463327349,0.0,96.0,-4.0,Quantitative,None,Good,0.0,0.0,0.0,Harold Matheny
male,African-American,USA,24.0,None,4.28,-2.51,-3.59,0.7,-2.8756729141609747,2.0,-0.85,2.08,2.46,-0.9,0.9986213223031754,2.6,28.0,0.98,Engineering,None,Bad,0.0,0.0,0.0,Robert Collins
male,African-American,USA,29.0,None,8.48,1.48,2.2,2.8,-0.5644023325037499,2.2,0.31,2.59,3.3,2.8,0.8640985404495345,2.5,5.0,0.28,Quantitative,Very Good,Bad,0.0,0.0,0.0,Jose Havens
male,African-American,USA,30.0,NCAA,9.14,1.77,2.2,3.31,4.531868330808392,3.7,0.41,4.57,4.15,4.0,0.5026048550427423,2.2,13.0,0.2,Humanities,Very Good,Good,1.0,0.0,0.0,Donald Mitchell
male,African-American,USA,25.0,None,7.84,0.67,0.75,2.22,0.18165749440503434,3.4,-0.15,3.03,3.05,0.4,1.5101566841308456,2.9,57.0,1.7,Engineering,Very Good,Bad,0.0,0.0,0.0,Dean Pichler
male,African-American,USA,27.0,None,9.27,2.03,2.25,2.83,-2.1188290949542665,2.4,-1.26,2.8,3.63,-0.5,1.1109830805118215,2.7,22.0,0.95,Engineering,Ok,Good,0.0,0.0,0.0,Leslie Spivey
male,African-American,USA,28.0,NCAA,3.44,-3.04,-2.52,1.5,2.1554649811428024,2.3,0.23,4.03,2.8,8.9,0.08209389232389618,1.9,18.0,0.04,Engineering,Ok,Good,0.0,0.0,0.0,Jean Hodge
male,African-American,USA,29.0,None,5.35,-1.58,-1.56,1.87,1.2935877742298993,1.9,0.26,3.19,3.39,3.4,3.5557429796524094,3.5,29.0,2.87,Sciences,Very Good,Bad,0.0,0.0,0.0,Christopher Hunsaker
male,African-American,USA,27.0,NCAA,7.16,-0.02,-0.21,2.34,3.9037360978286593,2.3,0.99,3.73,2.84,5.6,0.09436593004478562,2.2,14.0,-0.46,Engineering,Very Good,Good,1.0,0.0,0.0,Christopher Hardin
male,African-American,USA,35.0,None,7.07,0.26,0.69,1.71,-0.2695113479128261,3.5,0.08,3.07,2.66,4.2,3.0307661044401266,3.6,15.0,2.64,Engineering,None,Bad,0.0,0.0,0.0,Bradley Whipple
male,African-American,USA,30.0,NCAA,8.62,1.1,0.34,2.18,2.3061019665820437,1.1,0.19,3.51,3.48,4.1,-2.502119769202857,1.1,91.0,-1.9,Sciences,Very Good,Good,0.0,1.0,0.0,Donald Muhammad
male,African-American,USA,21.0,NCAA,1.76,-4.01,-3.25,0.03,1.4819154121549962,1.8,1.16,2.68,2.72,4.2,-2.2649430981642147,0.9,44.0,-1.91,Engineering,None,Good,0.0,0.0,0.0,Gregorio Guerrero
male,African-American,USA,29.0,None,3.46,-3.02,-3.16,0.7,-1.5275092857004469,1.8,-0.23,2.68,3.27,3.9,-1.7156273434623786,1.1,31.0,-1.6,Quantitative,None,Bad,0.0,0.0,0.0,George Mccall
male,African-American,USA,37.0,None,1.93,-3.93,-3.37,0.32,-0.0421475129647781,2.6,0.38,3.01,2.97,5.4,2.4012898306722557,3.1,29.0,2.06,Quantitative,None,Good,0.0,0.0,0.0,Mark Gale
male,African-American,USA,25.0,None,11.78,3.79,3.36,3.39,-0.9392214706116154,2.9,-0.42,2.81,1.98,2.9,1.2446045178999199,2.7,45.0,1.29,Engineering,Ok,Bad,0.0,0.0,0.0,James Knight
male,African-American,USA,22.0,None,8.12,1.07,0.66,1.41,-0.6569062426977392,1.1,-1.02,2.81,2.74,-0.0,-1.748331066267025,1.2,61.0,-1.34,Quantitative,Ok,Good,0.0,0.0,0.0,Jose Manney
male,African-American,USA,27.0,None,5.36,-1.07,-0.87,1.1,-0.41244381226462234,3.3,-0.67,3.19,3.88,-0.2,3.5040164937477996,3.7,21.0,3.37,Engineering,None,Bad,1.0,0.0,0.0,Morton Huff
male,African-American,USA,34.0,None,10.23,2.74,2.5,2.65,-3.7843387737946212,2.2,-1.71,2.39,2.29,0.4,3.0086273447916514,3.6,28.0,2.68,Quantitative,Ok,Bad,0.0,0.0,1.0,Lucas Durst
male,African-American,USA,25.0,None,7.57,0.59,0.81,2.01,0.9872879734171823,1.6,0.75,2.63,2.58,3.4,-4.253851740587974,0.0,62.0,-3.7,Quantitative,Very Good,Bad,0.0,0.0,0.0,Chester Santi
male,African-American,USA,28.0,NCAA,9.62,2.18,2.15,2.69,2.9479668751053567,0.3,0.62,3.59,3.46,6.8,0.9335682644786988,2.3,12.0,0.9,Engineering,Very Good,Good,0.0,1.0,0.0,Leroy Snover
male,African-American,USA,21.0,None,5.24,-1.33,-1.78,0.0,-2.2637921968354293,2.8,-0.52,2.29,2.21,0.7,-3.064454092048763,0.7,57.0,-2.73,Quantitative,None,Bad,0.0,0.0,0.0,Larry Adams
male,African-American,USA,36.0,None,9.99,2.47,2.0,2.64,-1.5323986912146161,1.6,-0.48,2.83,2.89,4.8,4.33900245537543,4.2,28.0,3.98,Engineering,None,Good,0.0,1.0,0.0,George Williams
male,African-American,USA,25.0,None,5.61,-1.32,-1.1,2.22,-0.4528758005706058,2.6,-0.54,3.31,3.87,2.8,-3.968667518599443,0.1,41.0,-3.68,Engineering,Ok,Bad,0.0,0.0,0.0,Edwin Upson
male,African-American,USA,26.0,None,9.17,1.78,2.27,3.19,-1.1877120926706832,1.8,0.44,2.16,2.5,2.8,-0.14658363685560616,1.9,10.0,-0.13,Engineering,Ok,Good,0.0,0.0,0.0,Arturo Noe
male,African-American,USA,37.0,NCAA,7.29,0.37,0.2,1.5,4.2966548246525695,1.1,1.92,3.53,3.39,8.2,2.5718077003459303,3.1,1.0,2.18,Humanities,None,Good,1.0,0.0,0.0,Joey Lifford
male,African-American,USA,30.0,None,6.17,-0.78,-0.37,2.46,-4.236258405823035,1.8,-0.11,1.45,2.15,2.4,0.3646578413957929,2.0,14.0,0.48,Engineering,Ok,Good,0.0,0.0,1.0,John Morales
male,African-American,USA,34.0,None,6.87,-0.0,0.77,2.8,0.8125444399122798,1.7,0.24,3.38,2.67,7.6,1.999869279267373,3.1,23.0,1.67,Engineering,Ok,Good,0.0,0.0,0.0,Marion Sledge
male,African-American,USA,30.0,None,12.88,5.23,6.31,4.43,1.320747752183203,3.0,0.17,3.37,3.67,2.4,-0.5527350644304009,1.8,53.0,-0.47,Quantitative,Very Good,Good,0.0,0.0,0.0,David Scudder
male,African-American,USA,34.0,None,4.48,-1.98,-2.36,0.45,-3.059526543779169,1.9,-1.18,2.34,2.62,0.1,3.2851102786961954,4.0,60.0,3.06,Quantitative,None,Good,0.0,0.0,0.0,George Morrison
male,African-American,USA,28.0,None,6.37,-0.21,-0.05,1.33,-1.3343923279795304,2.2,0.23,2.33,2.86,2.3,0.34348387533278635,2.1,13.0,0.25,Quantitative,None,Bad,1.0,1.0,0.0,Bradley Farah
male,African-American,USA,25.0,None,6.27,-0.38,-0.47,0.68,0.7803089922362273,2.4,-0.34,3.24,3.13,0.9,1.232195178605706,2.7,32.0,1.0,Engineering,Very Good,Good,0.0,0.0,0.0,Alan Williams
male,African-American,Canada,29.0,None,10.42,2.59,2.01,2.79,-2.0263998599766198,2.1,-0.24,2.41,3.74,1.1,0.2814722086708773,2.1,7.0,0.11,Quantitative,Ok,Bad,0.0,0.0,0.0,Lane Dalton
male,African-American,USA,33.0,None,6.0,-1.11,-2.08,1.11,-0.9197118817518212,1.8,-0.1,2.72,3.03,3.9,4.254428639611759,4.1,25.0,3.9,Engineering,Ok,Good,1.0,0.0,0.0,Jesus Gaynor
male,African-American,USA,32.0,None,4.57,-2.14,-3.01,0.19,-0.8091569973709964,0.8,0.75,1.89,2.51,2.5,3.1293110081791258,3.5,4.0,2.84,Humanities,None,Bad,0.0,0.0,0.0,Aurelio Palmer
male,African-American,Canada,23.0,None,2.37,-4.04,-5.02,0.0,1.2377271184171976,2.4,0.4,3.11,2.36,4.1,-1.759341201941563,0.9,54.0,-1.16,Sciences,Ok,Bad,0.0,0.0,0.0,Jeremy Davis
male,African-American,USA,33.0,None,7.77,0.59,1.27,3.29,-2.3287101200520977,2.2,-0.16,2.35,2.26,4.0,3.736557053355925,3.6,45.0,2.78,Engineering,None,Bad,0.0,0.0,0.0,George Reddout
male,African-American,USA,27.0,None,7.87,1.02,1.28,1.6,-1.2101821523317828,1.1,-0.67,3.18,3.68,5.6,-2.112172929633564,1.3,55.0,-2.0,Engineering,None,Bad,0.0,1.0,0.0,Johnathan Heaton
male,African-American,USA,23.0,None,6.77,-0.58,-1.43,2.32,-2.683457220998773,1.5,-0.81,2.11,2.99,-0.8,-1.6837359670065162,1.2,43.0,-1.41,Quantitative,Very Good,Bad,0.0,0.0,0.0,Alexander Atkins
male,African-American,USA,28.0,NCAA,8.61,1.4,2.09,3.19,2.191349356530287,2.5,0.55,3.4,3.01,4.1,0.5255918995580363,2.2,7.0,0.3,Engineering,None,Good,0.0,0.0,0.0,Craig Nelson
male,African-American,USA,29.0,NCAA,10.06,2.87,3.49,2.94,2.5630454191905634,3.9,0.61,3.83,3.59,4.3,-1.427132748390195,1.2,19.0,-1.55,Quantitative,Ok,Good,1.0,0.0,0.0,Jeffrey Marr
male,African-American,USA,25.0,None,5.71,-1.02,-1.68,0.79,0.7771538541575509,3.5,0.11,3.48,3.14,4.4,-3.8149506553817245,0.3,47.0,-3.45,Sciences,Very Good,Good,0.0,0.0,0.0,Robert Wadley
male,African-American,USA,33.0,None,4.53,-2.11,-3.05,0.3,-3.9789150432982843,0.6,-0.48,1.88,2.61,4.9,3.2372317339892653,3.8,23.0,2.66,Humanities,Ok,Good,0.0,0.0,0.0,Gary Meeks
male,African-American,USA,22.0,None,3.61,-2.57,-2.1,0.8,-1.322460300059405,2.0,-0.27,2.34,2.97,0.1,-1.3657060548862878,1.3,58.0,-0.86,Engineering,Ok,Bad,0.0,0.0,0.0,Richard Nicholson
male,African-American,USA,30.0,None,8.0,0.96,0.89,1.68,1.712671449188022,2.8,0.22,3.66,2.81,5.7,-0.2282046046478014,2.1,20.0,-0.52,Quantitative,Very Good,Good,0.0,0.0,0.0,Gene Campoy
male,African-American,Australia,25.0,NCAA,3.68,-2.95,-3.42,0.99,2.3452574962957256,2.8,0.07,3.93,3.46,5.1,-2.028087919895886,0.9,62.0,-1.54,Quantitative,Ok,Good,0.0,0.0,0.0,Aaron Fudge
male,African-American,USA,28.0,None,2.51,-3.64,-3.3,0.55,0.08356314035520128,1.8,-0.54,3.45,3.23,5.0,-1.9502569969231958,1.1,51.0,-1.62,Engineering,Ok,Good,0.0,0.0,0.0,Edward Grein
male,African-American,USA,37.0,None,9.97,2.51,2.69,2.96,0.8911820246189799,1.1,0.33,3.39,3.0,8.7,-0.0035986097890316634,2.4,80.0,0.27,Humanities,Ok,Good,1.0,0.0,0.0,Marvin Richard
male,African-American,USA,29.0,NCAA,9.24,1.79,1.7,2.92,2.168275824378138,2.7,1.08,3.48,3.46,6.8,-0.8639429093171298,1.3,25.0,-0.82,Quantitative,Ok,Good,0.0,0.0,0.0,David Bright
male,African-American,USA,30.0,None,10.74,3.0,3.16,3.71,-1.9732684662441848,2.7,-0.25,2.75,2.32,6.3,-0.9241014450189353,1.6,60.0,-0.75,Sciences,Ok,Bad,0.0,0.0,0.0,Patrick Posey
male,African-American,USA,19.0,None,8.37,1.07,1.65,3.64,-2.1820710649208226,0.5,-0.91,2.49,3.33,1.9,-2.158230661628157,0.9,31.0,-1.87,Engineering,Ok,Good,0.0,0.0,0.0,Seth Dorsey
male,African-American,USA,31.0,NCAA,5.78,-1.22,-0.9,2.81,3.8672499914353415,1.5,0.29,4.4,3.18,8.8,0.24692137752279444,1.9,12.0,0.22,Humanities,Ok,Good,1.0,0.0,0.0,Luis Vallien
male,African-American,USA,37.0,NCAA,7.37,0.36,0.88,2.87,1.7760051589982868,0.4,0.33,3.56,3.38,8.0,1.9000180656534504,2.7,15.0,1.77,Engineering,Ok,Good,0.0,0.0,0.0,Wendell Mowles
male,African-American,USA,33.0,None,9.02,1.89,2.98,3.63,0.04084196943643124,2.8,0.19,3.21,3.5,5.3,0.46571053162328935,2.3,60.0,0.54,Engineering,Ok,Good,0.0,0.0,0.0,James Joslyn
male,African-American,USA,22.0,None,8.94,1.61,2.45,3.44,-0.28717296983747503,3.3,0.08,3.02,3.09,3.6,-3.1157569856564744,0.5,88.0,-2.32,Engineering,Ok,Bad,0.0,0.0,0.0,George Eddy
male,African-American,USA,24.0,None,6.66,0.14,0.68,1.33,-0.8228107325398211,1.3,0.53,2.16,2.79,2.1,-3.588825736397345,0.1,18.0,-3.19,Quantitative,Ok,Good,0.0,0.0,0.0,John Vega
male,African-American,USA,33.0,None,6.08,-0.56,0.55,2.83,-1.8891741715041577,1.0,-0.64,2.97,2.67,7.5,2.9264871041767653,3.5,4.0,2.39,Engineering,Ok,Good,0.0,0.0,0.0,Calvin Capron
male,African-American,USA,38.0,NCAA,6.2,-0.64,-0.68,1.33,5.5927971496223154,2.6,1.69,4.59,3.63,11.3,2.716009892263054,3.2,30.0,2.06,Quantitative,Ok,Good,1.0,0.0,1.0,Evan Morison
male,African-American,USA,29.0,NCAA,4.37,-2.05,-1.87,1.23,1.5772945726364322,2.7,0.53,3.18,2.6,3.8,0.5215866932624155,2.1,32.0,0.33,Humanities,Very Good,Good,0.0,0.0,0.0,John Penrod
male,African-American,USA,31.0,None,0.75,-4.91,-4.3,0.07,-3.03225746309015,1.4,-0.55,2.16,2.97,1.8,2.5555960391698926,3.1,12.0,2.4,Quantitative,Ok,Good,0.0,0.0,0.0,Kevin Berenbaum
male,African-American,USA,26.0,None,8.88,1.64,1.38,1.85,1.2376646468167154,2.5,0.45,3.18,3.36,2.9,1.5562383676222042,2.9,20.0,0.96,Engineering,Ok,Bad,0.0,0.0,0.0,Riley Martin
male,African-American,USA,18.0,None,3.86,-2.71,-3.29,0.71,-3.0726351905961367,0.8,-0.53,1.86,2.78,0.8,-2.6524683445918114,0.5,80.0,-1.83,Humanities,Very Good,Good,0.0,0.0,0.0,Paul Deen
male,African-American,USA,32.0,NCAA,7.78,0.63,-0.2,1.41,3.9473719673438756,1.7,1.43,3.78,2.5,9.2,-1.7325343558110595,1.0,6.0,-1.61,Engineering,Ok,Good,1.0,0.0,0.0,Brian Williams
